City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
272,Bima,ID,2021-11-16 04:42:45,-8.4667,118.7167,86.68,67,84,5.12
273,Mackay,AU,2021-11-16 04:42:46,-21.15,149.2,87.04,58,40,12.66
274,Kruisfontein,ZA,2021-11-16 04:42:46,-34.0033,24.7314,63.88,69,99,17.52
275,Tirlyanskiy,RU,2021-11-16 04:42:47,54.2109,58.5806,11.28,83,10,2.68
276,Ust-Koksa,RU,2021-11-16 04:42:47,50.2696,85.6108,18.23,78,100,2.53
277,Makakilo City,US,2021-11-16 04:42:48,21.3469,-158.0858,77.32,76,40,8.05
278,Souillac,MU,2021-11-16 04:42:48,-20.5167,57.5167,81.36,65,40,11.5
279,Kibaya,TZ,2021-11-16 04:42:49,-5.3,36.5667,64.49,69,18,5.23
280,Houma,US,2021-11-16 04:40:02,29.5958,-90.7195,60.8,90,0,1.99
281,Santa Cruz,BO,2021-11-16 04:42:50,-17.8,-63.1667,71.06,94,75,5.75
282,Jacksonville Beach,US,2021-11-16 04:42:50,30.2947,-81.3931,55.42,84,1,3.44
283,Damaturu,NG,2021-11-16 04:42:51,11.747,11.9608,72.61,18,100,7.11
284,Usinsk,RU,2021-11-16 04:42:52,65.9939,57.5281,18.48,96,100,7.58
285,Broken Hill,AU,2021-11-16 04:42:52,-31.95,141.4333,67.71,30,10,12.66
286,Barranca,PE,2021-11-16 04:42:52,-10.75,-77.7667,63.21,84,100,7.38
287,Bengkulu,ID,2021-11-16 04:42:53,-3.8004,102.2655,84.58,63,97,6.44
288,Alofi,NU,2021-11-16 04:42:53,-19.0595,-169.9187,80.49,61,25,13.8
289,Grindavik,IS,2021-11-16 04:42:54,63.8424,-22.4338,36.07,93,75,27.63
290,Presidencia Roque Saenz Pena,AR,2021-11-16 04:42:54,-26.7852,-60.4388,74.46,84,36,3.89
291,Palembang,ID,2021-11-16 04:39:30,-2.9167,104.7458,92.64,51,79,2.04
292,Saldanha,ZA,2021-11-16 04:42:55,-33.0117,17.9442,62.8,86,99,13.78
293,Key West,US,2021-11-16 04:42:55,24.5557,-81.7826,72.0,78,1,9.22
294,Kedrovyy,RU,2021-11-16 04:42:56,56.1667,91.8167,25.21,91,100,9.1
295,Nushki,PK,2021-11-16 04:42:57,29.5542,66.0215,60.64,20,0,1.63
296,Kuala Terengganu,MY,2021-11-16 04:42:58,5.3302,103.1408,87.75,70,40,5.75
297,Sayyan,YE,2021-11-16 04:42:58,15.1718,44.3244,57.07,35,5,0.29
298,The Pas,CA,2021-11-16 04:42:58,53.8251,-101.2541,28.42,100,90,11.5
299,Turukhansk,RU,2021-11-16 04:42:59,65.8167,87.9833,-8.57,96,98,7.34
300,Sao Jose Da Coroa Grande,BR,2021-11-16 04:42:59,-8.8978,-35.1478,76.95,82,19,10.87
301,Acapulco,MX,2021-11-16 04:42:49,16.8634,-99.8901,75.69,73,8,4.0
302,Anadyr,RU,2021-11-16 04:43:00,64.75,177.4833,27.1,80,75,8.95
303,Dire,ML,2021-11-16 04:43:00,12.2833,-10.9667,71.8,48,95,1.34
304,Karoi,ZW,2021-11-16 04:43:01,-16.8099,29.6925,72.61,49,0,10.18
305,Upernavik,GL,2021-11-16 04:43:02,72.7868,-56.1549,1.71,65,67,6.49
306,Kaitangata,NZ,2021-11-16 04:43:03,-46.2817,169.8464,60.93,43,88,14.41
307,Calvinia,ZA,2021-11-16 04:43:03,-31.4707,19.776,62.29,38,56,4.68
308,Byron Bay,AU,2021-11-16 04:41:25,-28.65,153.6167,82.51,43,60,10.45
309,Hundested,DK,2021-11-16 04:43:04,55.9667,11.8667,44.44,89,100,6.38
310,Salamanca,ES,2021-11-16 04:41:07,40.8333,-6.0,38.62,86,100,7.65
311,Dingle,PH,2021-11-16 04:43:05,10.9995,122.6711,83.25,81,99,10.92
312,Guangyuan,CN,2021-11-16 04:43:05,32.442,105.823,53.6,71,100,3.65
313,Morbach,DE,2021-11-16 04:43:06,49.8167,7.1167,42.1,93,97,0.85
314,Kumluca,TR,2021-11-16 04:43:06,36.3703,30.2869,66.45,42,4,5.44
315,Kaeo,NZ,2021-11-16 04:43:06,-35.1,173.7833,75.33,58,48,10.07
316,Bambanglipuro,ID,2021-11-16 04:44:07,-7.95,110.2833,71.6,80,98,5.3
317,Port Keats,AU,2021-11-16 04:44:08,-14.25,129.55,96.55,19,43,6.51
318,Bria,CF,2021-11-16 04:44:08,6.5423,21.9863,69.22,93,28,1.45
319,Tucupita,VE,2021-11-16 04:44:09,9.0622,-62.051,70.92,98,13,2.21
320,Samarai,PG,2021-11-16 04:44:10,-10.6167,150.6667,84.78,75,84,11.59
321,Beloha,MG,2021-11-16 04:44:12,-25.1667,45.05,77.76,59,33,10.4
322,Narkevychi,UA,2021-11-16 04:44:12,49.5172,26.6418,31.14,85,5,11.65
323,Walvis Bay,NA,2021-11-16 04:44:13,-22.9575,14.5053,61.09,88,0,4.61
324,Faanui,PF,2021-11-16 04:44:13,-16.4833,-151.75,81.23,73,100,6.71
325,Susuman,RU,2021-11-16 04:44:13,62.7833,148.1667,-9.85,99,50,3.69
326,Jinchang,CN,2021-11-16 04:44:14,38.4953,102.1739,43.56,22,97,6.58
327,Arlit,NE,2021-11-16 04:44:14,18.7369,7.3853,73.22,22,26,10.47
328,Senno,RU,2021-11-16 04:44:15,59.5336,33.9167,25.27,75,32,11.68
329,Camargo,MX,2021-11-16 04:44:15,27.6667,-105.1667,63.3,23,0,7.4
330,Orito,CO,2021-11-16 04:44:16,0.6766,-76.8771,71.62,96,84,3.27
331,Sao Filipe,CV,2021-11-16 04:44:17,14.8961,-24.4956,75.97,77,96,4.94
332,Rio Grande,BR,2021-11-16 04:44:17,-32.035,-52.0986,68.95,90,16,15.41
333,Nuuk,GL,2021-11-16 04:40:58,64.1835,-51.7216,16.41,79,75,0.0
334,San Cristobal,VE,2021-11-16 04:44:18,7.7669,-72.225,69.98,81,100,1.5
335,Brae,GB,2021-11-16 04:42:48,60.3964,-1.353,49.91,89,100,28.52
336,Nouadhibou,MR,2021-11-16 04:44:18,20.931,-17.0347,67.98,83,100,8.05
337,Yulara,AU,2021-11-16 04:44:19,-25.2406,130.9889,87.64,12,0,4.61
338,Marolambo,MG,2021-11-16 04:44:19,-20.05,48.1167,77.63,68,80,1.45
339,Abu Road,IN,2021-11-16 04:44:20,24.4833,72.7833,77.63,24,9,8.28
340,Ballina,AU,2021-11-16 04:42:31,-28.8667,153.5667,82.58,47,76,11.5
341,Khatanga,RU,2021-11-16 04:42:46,71.9667,102.5,-27.6,100,95,0.94
342,Havelock,US,2021-11-16 04:44:20,34.8791,-76.9013,49.95,93,1,0.0
343,Mahajanga,MG,2021-11-16 04:44:21,-15.7167,46.3167,84.22,74,20,2.3
344,Raudeberg,NO,2021-11-16 04:44:21,61.9875,5.1352,51.19,84,100,10.0
345,Itarema,BR,2021-11-16 04:44:22,-2.9248,-39.9167,80.91,72,37,14.05
346,Laguna,US,2021-11-16 04:44:22,38.421,-121.4238,60.22,92,90,0.0
347,Iwanai,JP,2021-11-16 04:44:23,42.9744,140.5089,42.26,55,100,14.43
348,Collie,AU,2021-11-16 04:44:23,-33.3667,116.15,79.2,36,1,11.65
349,Kieta,PG,2021-11-16 04:44:24,-6.2167,155.6333,83.89,73,100,4.47
350,Nelson,NZ,2021-11-16 04:44:25,-41.2833,173.2833,64.44,58,86,11.59
351,Luderitz,NA,2021-11-16 04:44:25,-26.6481,15.1594,65.68,60,25,15.95
352,Lavrentiya,RU,2021-11-16 04:44:25,65.5833,-171.0,14.27,88,96,7.61
353,Waddan,LY,2021-11-16 04:44:26,29.1614,16.139,60.35,41,3,5.48
354,Morondava,MG,2021-11-16 04:44:27,-20.2833,44.2833,81.45,67,81,6.6
355,Livingston,GB,2021-11-16 04:44:26,55.9029,-3.5226,47.68,81,20,11.5
356,Sinop,TR,2021-11-16 04:44:28,41.7711,34.8709,42.19,87,92,4.61
357,Antalaha,MG,2021-11-16 04:44:29,-14.9003,50.2788,78.37,66,79,1.86
358,Marsaxlokk,MT,2021-11-16 04:44:30,35.8419,14.5431,63.09,88,0,6.91
359,Waihi Beach,NZ,2021-11-16 04:44:30,-37.4,175.9333,72.91,68,49,14.0
360,Clermont,FR,2021-11-16 04:44:31,49.5,2.4167,43.02,84,100,3.51
361,Barbastro,ES,2021-11-16 04:44:32,42.0356,0.1269,43.12,68,8,4.16
362,Bac Lieu,VN,2021-11-16 04:44:32,9.285,105.7244,79.27,88,100,13.02
363,Harper,LR,2021-11-16 04:44:33,4.375,-7.7169,77.22,85,25,4.88
364,Isangel,VU,2021-11-16 04:45:33,-19.55,169.2667,82.51,74,75,5.75
365,Emerald,AU,2021-11-16 04:45:34,-23.5333,148.1667,89.74,40,40,3.44
366,Lompoc,US,2021-11-16 04:43:31,34.6391,-120.4579,59.11,97,75,4.61
367,Marawi,PH,2021-11-16 04:45:34,7.9986,124.2928,76.64,89,84,3.22
368,San Miguel,SV,2021-11-16 04:45:34,13.4833,-88.1833,71.51,95,60,4.23
369,Nova Olimpia,BR,2021-11-16 04:45:35,-14.7972,-57.2881,72.5,97,99,3.18
370,Manzhouli,CN,2021-11-16 04:45:35,49.6,117.4333,33.67,40,97,4.52
371,Conceicao Da Barra,BR,2021-11-16 04:41:24,-18.5933,-39.7322,68.49,86,33,4.79
372,Dzhebariki-Khaya,RU,2021-11-16 04:45:36,62.2167,135.8,-5.55,94,100,1.34
373,The Valley,AI,2021-11-16 04:45:36,18.217,-63.0578,81.1,63,0,21.09
374,Caravelas,BR,2021-11-16 04:45:36,-17.7125,-39.2481,73.76,73,100,9.46
375,Alice Springs,AU,2021-11-16 04:45:37,-23.7,133.8833,81.95,18,0,10.36
376,Kavaratti,IN,2021-11-16 04:45:37,10.5669,72.642,80.46,80,99,13.58
377,Castelldefels,ES,2021-11-16 04:45:38,41.2779,1.9703,54.88,71,0,12.66
378,Amahai,ID,2021-11-16 04:45:38,-3.3333,128.9167,82.89,72,93,3.58
379,Balkhash,KZ,2021-11-16 04:45:39,46.844,74.9804,29.01,86,40,8.95
380,Santiago Del Estero,AR,2021-11-16 04:45:39,-27.7951,-64.2615,77.79,69,99,7.83
381,Ketchikan,US,2021-11-16 04:45:40,55.3422,-131.6461,34.27,86,20,4.61
382,Whitehorse,CA,2021-11-16 04:45:40,60.7161,-135.0538,9.37,84,90,3.0
383,Cadillac,US,2021-11-16 04:45:41,44.2519,-85.4012,33.12,80,90,3.44
384,Biloela,AU,2021-11-16 04:45:41,-24.4167,150.5,88.72,29,0,6.98
385,Elat,IL,2021-11-16 04:45:41,29.5581,34.9482,62.44,63,20,0.0
386,Asau,RO,2021-11-16 04:45:42,46.4333,26.4,40.95,73,97,3.18
387,Poya,NC,2021-11-16 04:45:42,-21.35,165.15,82.42,68,66,5.75
388,Severo-Kurilsk,RU,2021-11-16 04:45:42,50.6789,156.125,35.01,61,75,24.29
389,Catuday,PH,2021-11-16 04:45:43,16.2923,119.8062,84.56,65,93,5.88
390,Andenes,NO,2021-11-16 04:45:43,69.3143,16.1194,39.18,93,75,10.36
391,Oranjestad,AW,2021-11-16 04:45:44,12.524,-70.027,82.35,78,40,14.97
392,Gravdal,NO,2021-11-16 04:45:44,68.1214,13.5031,44.49,81,75,17.27
393,Nome,US,2021-11-16 04:45:44,64.5011,-165.4064,12.27,63,1,9.22
394,Mehran,IR,2021-11-16 04:45:45,33.1222,46.1646,63.88,27,98,3.09
395,Cervo,ES,2021-11-16 04:45:45,43.6702,-7.4101,40.19,82,72,7.09
396,Waycross,US,2021-11-16 04:44:45,31.2136,-82.354,46.45,93,1,0.0
397,Silver City,US,2021-11-16 04:45:46,32.7701,-108.2803,56.62,23,40,5.99
398,Janoshaza,HU,2021-11-16 04:45:46,47.1194,17.165,41.83,89,95,4.52
399,Banjarmasin,ID,2021-11-16 04:42:05,-3.3244,114.591,78.08,90,100,1.74
400,Meadow Lake,US,2021-11-16 04:45:47,34.8014,-106.5436,59.22,37,3,1.19
401,Lethem,GY,2021-11-16 04:45:47,3.3803,-59.7968,77.38,73,51,10.87
402,Jibuti,DJ,2021-11-16 04:45:47,11.5,42.5,74.62,61,8,12.93
403,Kloulklubed,PW,2021-11-16 04:45:48,7.0419,134.2556,83.52,72,98,6.98
404,Tefe,BR,2021-11-16 04:45:48,-3.3542,-64.7114,74.59,96,88,2.19
405,Barabai,ID,2021-11-16 04:45:49,-2.5833,115.3833,79.18,84,100,0.45
406,Iqaluit,CA,2021-11-16 04:45:49,63.7506,-68.5145,-2.47,71,20,16.11
407,Meulaboh,ID,2021-11-16 04:45:49,4.1363,96.1285,83.73,68,97,4.21
408,Klaksvik,FO,2021-11-16 04:45:50,62.2266,-6.589,49.12,95,100,31.27
409,Teodoro Sampaio,BR,2021-11-16 04:46:50,-22.5325,-52.1675,76.12,55,99,4.99
410,Tecamac,MX,2021-11-16 04:42:02,19.7333,-98.9667,56.82,61,71,4.27
411,Mocuba,MZ,2021-11-16 04:46:51,-16.8392,36.9856,81.03,67,83,5.06
412,Flin Flon,CA,2021-11-16 04:46:51,54.7682,-101.865,28.9,91,100,9.26
413,Pyaozerskiy,RU,2021-11-16 04:46:52,65.8333,31.1667,35.42,93,100,10.71
414,Zapolyarnyy,RU,2021-11-16 04:46:52,69.4154,30.8136,36.68,89,97,18.21
415,Termoli,IT,2021-11-16 04:46:53,41.9888,14.9895,59.02,89,100,16.58
416,Leo,BF,2021-11-16 04:46:53,11.1,-2.1,73.51,26,82,1.61
417,Sioux Lookout,CA,2021-11-16 04:46:54,50.1001,-91.917,24.87,80,90,4.61
418,Samfya,ZM,2021-11-16 04:46:54,-11.3649,29.5565,72.9,60,92,8.63
419,Hellin,ES,2021-11-16 04:46:55,38.5106,-1.701,43.14,67,2,3.11
420,Jashpurnagar,IN,2021-11-16 04:46:55,22.9,84.15,73.94,64,49,4.74
421,Sibu,MY,2021-11-16 04:46:56,2.3,111.8167,88.11,70,40,1.99
422,Los Llanos De Aridane,ES,2021-11-16 04:46:56,28.6585,-17.9182,62.35,72,20,7.0
423,Linxia,CN,2021-11-16 04:46:56,35.6003,103.2064,42.57,41,100,2.91
424,Lumut,MY,2021-11-16 04:46:57,4.2323,100.6298,89.96,70,40,3.44
425,Plainview,US,2021-11-16 04:46:57,40.7765,-73.4673,42.55,68,1,1.01
426,Sinnamary,GF,2021-11-16 04:46:58,5.3833,-52.95,77.86,87,66,8.97
427,Barcelos,PT,2021-11-16 04:46:58,41.5388,-8.6151,53.92,71,100,5.93
428,Gweta,BW,2021-11-16 04:46:59,-20.1833,25.2333,80.64,32,31,12.53
429,Bara,NG,2021-11-16 04:46:59,10.3744,10.7288,72.82,25,97,4.99
430,Warrnambool,AU,2021-11-16 04:42:59,-38.3833,142.4833,55.63,61,68,11.32
431,Sobolevo,RU,2021-11-16 04:47:00,54.4299,31.8996,24.4,93,57,6.89
432,Sonoita,MX,2021-11-16 04:47:00,31.85,-112.8333,71.53,15,0,4.36
433,Hoquiam,US,2021-11-16 04:47:00,46.9809,-123.8893,48.02,66,75,12.66
434,Charters Towers,AU,2021-11-16 04:47:01,-20.1,146.2667,86.85,49,89,12.03
435,Apac,UG,2021-11-16 04:47:01,1.9756,32.5386,71.01,58,56,2.95
436,Khandbari,NP,2021-11-16 04:47:02,27.3747,87.2039,67.89,60,22,4.23
437,Taoudenni,ML,2021-11-16 04:47:02,22.6783,-3.9836,68.23,21,99,5.82
438,Egvekinot,RU,2021-11-16 04:47:03,66.3167,-179.1667,7.25,90,100,6.62
439,Carutapera,BR,2021-11-16 04:47:03,-1.195,-46.02,78.01,80,69,7.67
440,Maloy,NO,2021-11-16 04:47:04,61.9353,5.1136,52.05,84,100,8.99
441,Bouar,CF,2021-11-16 04:47:04,5.934,15.596,65.89,90,80,1.1
442,Tombouctou,ML,2021-11-16 04:47:05,20.0,-3.0,67.78,24,53,8.59
443,Porto Velho,BR,2021-11-16 04:44:34,-8.7619,-63.9039,77.05,94,75,3.44
444,Ardakan,IR,2021-11-16 04:47:06,32.31,54.0175,52.18,32,51,0.11
445,Kudahuvadhoo,MV,2021-11-16 04:47:07,2.6708,72.8944,83.19,73,42,19.01
446,Katherine,AU,2021-11-16 04:47:07,-14.4667,132.2667,97.12,10,97,12.66
447,Rosarito,MX,2021-11-16 04:47:08,32.3333,-117.0333,67.14,68,2,7.07
448,Jimenez,MX,2021-11-16 04:47:08,28.3333,-105.4,64.42,22,0,4.5
449,Graham,US,2021-11-16 04:47:09,47.0529,-122.2943,43.39,85,75,9.22
450,Melk,AT,2021-11-16 04:47:09,48.2274,15.3319,45.16,95,100,4.47
451,Vestmannaeyjar,IS,2021-11-16 04:47:10,63.4427,-20.2734,37.96,93,100,34.83
452,Svobodnyy,RU,2021-11-16 04:47:11,51.4,128.1333,27.43,60,93,5.82
453,Ampanihy,MG,2021-11-16 04:47:11,-24.7,44.75,77.09,60,10,8.3
454,Avera,US,2021-11-16 04:47:12,33.194,-82.5271,47.71,42,0,5.46
455,Kikwit,CD,2021-11-16 04:48:12,-5.041,18.8162,69.37,100,100,2.04
456,Batouri,CM,2021-11-16 04:48:14,4.4333,14.3667,68.2,92,98,0.96
457,Codrington,AU,2021-11-16 04:48:14,-38.2667,141.9667,56.82,58,83,11.48
458,Dali,CN,2021-11-16 04:48:15,25.7,100.1833,66.11,47,60,5.91
459,Mar Del Plata,AR,2021-11-16 04:46:06,-38.0023,-57.5575,59.02,94,40,15.99
460,Huarmey,PE,2021-11-16 04:48:15,-10.0681,-78.1522,63.57,88,78,7.74
461,Guasdualito,VE,2021-11-16 04:48:16,7.2424,-70.7324,72.75,77,92,3.85
462,Vicam,MX,2021-11-16 04:48:16,27.6333,-110.2833,73.81,25,0,6.13
463,Rudnogorsk,RU,2021-11-16 04:48:16,57.2639,103.7519,24.12,87,100,3.78
464,Biltine,TD,2021-11-16 04:48:17,14.5333,20.9167,73.0,20,35,9.4
465,Coahuayana,MX,2021-11-16 04:48:18,18.7333,-103.6833,74.57,67,60,3.87
466,Mentougou,CN,2021-11-16 04:48:18,39.9392,116.0917,49.14,46,0,3.18
467,Pouebo,NC,2021-11-16 04:48:12,-20.4,164.5667,79.99,74,72,7.25
468,Port-Cartier,CA,2021-11-16 04:48:19,50.0334,-66.8654,34.75,84,100,12.03
469,Padang,ID,2021-11-16 04:47:34,-0.9492,100.3543,86.43,57,67,5.26
470,Nizhnetroitskiy,RU,2021-11-16 04:48:20,54.3385,53.6833,8.62,98,84,3.42
471,La Ronge,CA,2021-11-16 04:48:20,55.1001,-105.2842,28.65,93,90,13.8
472,Opuwo,NA,2021-11-16 04:48:21,-18.0607,13.84,73.83,39,92,2.82
473,Chiman,PK,2021-11-16 04:48:21,32.5463,73.8138,57.34,22,0,4.59
474,Ihosy,MG,2021-11-16 04:48:22,-22.4,46.1167,76.1,64,68,7.02
475,Yangshan,CN,2021-11-16 04:48:23,28.7615,115.0287,66.15,41,79,3.49
476,Touros,BR,2021-11-16 04:48:23,-5.1989,-35.4608,79.7,76,5,13.06
477,Ambon,ID,2021-11-16 04:46:16,-3.6954,128.1814,83.86,70,100,4.94
478,Kingman,US,2021-11-16 04:44:01,35.1894,-114.053,61.2,18,1,3.0
479,Tashla,RU,2021-11-16 04:48:24,51.7716,52.7427,12.83,84,7,7.16
480,Hambantota,LK,2021-11-16 04:48:24,6.1241,81.1185,84.54,84,40,14.97
481,Leningradskiy,RU,2021-11-16 04:48:25,69.3833,178.4167,4.06,98,99,7.76
482,Ginda,IN,2021-11-16 04:48:26,30.6945,78.4932,60.69,19,0,5.06
483,Korla,CN,2021-11-16 04:48:26,41.7597,86.1469,42.3,32,9,2.93
484,Araouane,ML,2021-11-16 04:48:26,18.9048,-3.5265,70.05,31,22,9.82
485,Balsas,BR,2021-11-16 04:48:27,-7.5325,-46.0356,72.66,88,62,1.86
486,Chudovo,RU,2021-11-16 04:48:28,59.1167,31.6833,30.85,75,16,9.91
487,Bereslavka,RU,2021-11-16 04:48:28,48.6254,44.0449,29.17,87,34,7.43
488,Yuanping,CN,2021-11-16 04:48:29,38.7153,112.7575,45.99,42,0,2.71
489,Howard Springs,AU,2021-11-16 04:48:29,-12.497,131.047,97.88,25,99,6.35
490,Sept-Iles,CA,2021-11-16 04:47:02,50.2001,-66.3821,35.06,97,90,6.91
491,Fez,MA,2021-11-16 04:48:29,34.0372,-4.9998,46.65,81,0,4.61
492,Kant,IN,2021-11-16 04:48:30,27.8,79.8,72.63,36,0,1.66
493,Saint-Pierre,RE,2021-11-16 04:48:30,-21.3393,55.4781,80.28,64,0,8.05
494,Mahenge,TZ,2021-11-16 04:48:31,-8.6833,36.7167,67.6,73,36,4.94
495,Waingapu,ID,2021-11-16 04:48:31,-9.6567,120.2641,86.31,65,28,6.71
496,Coihaique,CL,2021-11-16 04:48:09,-45.5752,-72.0662,37.35,81,0,4.61
497,Bathsheba,BB,2021-11-16 04:48:32,13.2167,-59.5167,81.21,65,20,23.02
498,Hualmay,PE,2021-11-16 04:48:34,-11.0964,-77.6139,63.55,86,100,8.23
499,Kelo,TD,2021-11-16 04:48:34,9.3086,15.8066,78.78,39,100,2.98
500,Pinega,RU,2021-11-16 04:48:34,64.7001,43.3936,32.7,98,100,8.93
501,Honningsvag,NO,2021-11-16 04:48:35,70.9821,25.9704,40.75,81,75,4.61
502,Zhigansk,RU,2021-11-16 04:48:36,66.7697,123.3711,-22.56,100,92,0.67
503,Lumphat,KH,2021-11-16 04:49:37,13.4878,106.9816,83.91,73,100,4.74
504,Bandarbeyla,SO,2021-11-16 04:49:37,9.4942,50.8122,79.3,65,100,10.38
505,Aksum,ET,2021-11-16 04:49:39,14.1245,38.7244,63.37,46,5,2.42
506,Olga,RU,2021-11-16 04:49:39,43.7444,135.2892,41.31,43,3,11.16
507,Paita,PE,2021-11-16 04:49:40,-5.0892,-81.1144,63.25,85,61,10.22
508,Fairbanks,US,2021-11-16 04:46:15,64.8378,-147.7164,-2.4,80,90,0.0
509,Nishihara,JP,2021-11-16 04:49:41,26.1842,127.7558,76.28,61,75,10.36
510,Rincon,US,2021-11-16 04:49:41,32.296,-81.2354,52.86,76,1,0.0
511,Bubaque,GW,2021-11-16 04:49:41,11.2833,-15.8333,82.72,71,19,10.13
512,Dzaoudzi,YT,2021-11-16 04:49:42,-12.7887,45.2699,82.29,78,0,3.44
513,Husavik,IS,2021-11-16 04:49:43,66.0449,-17.3389,35.51,76,15,17.11
514,Dolinsk,RU,2021-11-16 04:49:43,47.35,142.8,33.66,59,89,14.7
515,Pentecoste,BR,2021-11-16 04:49:44,-3.7928,-39.2703,80.67,71,50,7.2
516,Ternate,ID,2021-11-16 04:49:44,0.8,127.4,84.58,67,100,5.95
517,Bam,IR,2021-11-16 04:49:45,29.106,58.357,61.2,22,0,1.28
518,Talnakh,RU,2021-11-16 04:49:45,69.4865,88.3972,2.32,96,100,12.21
519,Caxito,AO,2021-11-16 04:49:46,-8.5785,13.6643,77.65,90,100,1.25
520,Ruiz,MX,2021-11-16 04:49:47,21.95,-105.15,69.84,77,77,4.09
521,Badou,TG,2021-11-16 04:49:47,7.5833,0.6,73.51,84,16,2.75
522,Bilibino,RU,2021-11-16 04:49:48,68.0546,166.4372,11.08,94,100,3.69
523,Quatre Cocos,MU,2021-11-16 04:49:49,-20.2078,57.7625,81.09,59,22,11.27
524,Sao Joao Da Barra,BR,2021-11-16 04:49:49,-21.6403,-41.0511,68.92,82,75,10.07
525,Birjand,IR,2021-11-16 04:49:27,32.8663,59.2211,43.27,31,0,6.91
526,Santarem,BR,2021-11-16 04:49:50,-2.4431,-54.7083,77.13,100,40,2.3
527,Tara,RU,2021-11-16 04:49:50,56.8944,74.371,14.97,88,100,8.86
528,Popondetta,PG,2021-11-16 04:49:51,-8.7537,148.2534,79.65,83,100,1.72
529,Yerbogachen,RU,2021-11-16 04:49:51,61.2767,108.0108,16.61,93,95,5.97
530,Tsaratanana,MG,2021-11-16 04:49:52,-16.7833,47.65,83.35,52,14,5.59
531,Dunedin,NZ,2021-11-16 04:47:42,-45.8742,170.5036,54.81,66,82,3.0
532,Ust-Maya,RU,2021-11-16 04:49:53,60.4167,134.5333,-4.25,93,99,0.49
533,Altay,CN,2021-11-16 04:49:53,47.8667,88.1167,25.72,80,99,3.24
534,Santa Rosa,PH,2021-11-16 04:49:54,14.3122,121.1114,91.38,62,84,14.56
535,Wanaka,NZ,2021-11-16 04:49:54,-44.7,169.15,48.81,70,51,10.63
536,Priiskovyy,RU,2021-11-16 04:49:55,51.9333,116.6333,33.22,48,80,2.48
537,Marsa Matruh,EG,2021-11-16 04:49:56,31.3525,27.2453,66.4,82,75,6.91
538,Koungou,YT,2021-11-16 04:49:56,-12.7336,45.2042,82.11,78,0,3.44
539,Plettenberg Bay,ZA,2021-11-16 04:49:57,-34.0527,23.3716,64.72,77,100,9.01
540,Podgornoye,RU,2021-11-16 04:49:58,51.735,39.1496,28.62,69,75,4.47
541,Vilhena,BR,2021-11-16 04:49:58,-12.7406,-60.1458,68.54,99,99,5.01
542,Palana,RU,2021-11-16 04:49:59,59.1167,159.9667,31.71,73,100,19.22
543,Gibsons,CA,2021-11-16 04:49:11,49.3997,-123.5027,46.4,67,40,18.41
544,Rawson,AR,2021-11-16 04:50:00,-43.3002,-65.1023,49.51,52,0,6.53
545,Pemangkat,ID,2021-11-16 04:50:01,1.1667,108.9667,84.47,69,74,7.72
